Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15404941998,"Aug 10, 2025, 12:51:30 AM",Evening Run,Run,,1468,5.17,177.0,50,false,,,activities/16451320325.fit.gz,,,1468.0,1438.0,5172.8,4.54,3.597,26.0,26.0,251.6,270.8,6.5,0.0,,,116.0,88.0,177.0,164.0,,327.0,323.0,,27.0,50.0,471116.0,,,,,,,,325.0,1469.0,,,0.0,,1.0,5207.6,1754784000.0,1.0,28.1,30.6,24.1,0.79,1011.0,2.3,5.5,158.0,0.0,1754738176.0,1754788864.0,0.5,,,0.83,5.0,0.16,19589.0,0.0,,,,,,3.524,65.4,,,,4228.0,0.0,,216.0,230.0,3.621,,,,,,,,,,,,""
15370215959,"Aug 6, 2025, 9:52:38 PM",Afternoon Run,Run,,1420,5.16,178.0,48,false,,,activities/16414213380.fit.gz,,,1420.0,1370.0,5159.1,5.24,3.766,42.0,41.0,245.2,266.8,9.2,0.0,,,95.0,89.0,178.0,165.0,,348.0,316.0,,31.0,48.0,479896.0,,,,,,,,348.0,1421.0,,,0.0,,1.0,5230.5,1754514048.0,3.0,27.5,29.2,21.3,0.69,1018.8,0.2,4.4,111.0,0.0,1754478848.0,1754529920.0,0.375,,,0.84,5.0,0.76,26531.0,5.0,,,,,,3.633,60.2,,,,4070.0,0.0,,240.0,247.0,3.818,,,,,,,,,,,,""
15356768736,"Aug 5, 2025, 6:43:38 PM",Afternoon Run,Run,,2417,6.73,167.0,51,false,,,activities/16399902389.fit.gz,,,2417.0,2339.0,6736.0,3.88,2.88,56.0,52.0,243.8,270.0,12.2,0.1,,,89.0,85.0,167.0,152.0,,267.0,470.0,,31.0,51.0,626123.0,,,,,,,,271.0,2418.0,,,0.0,,1.0,6848.4,1754416768.0,1.0,26.5,28.0,19.7,0.66,1021.8,2.7,5.2,128.0,0.0,1754392448.0,1754443648.0,0.375,,,0.0,1.0,0.33,27452.0,8.0,,,,,,2.787,43.4,,,,6630.0,0.0,,247.0,192.0,2.928,,,,,,,,,,,,""
15336352669,"Aug 4, 2025, 12:23:34 AM",Evening Run,Run,,5097,17.35,184.0,189,false,,,activities/16378084467.fit.gz,,,5097.0,4968.0,17353.4,4.48,3.493,52.0,53.0,240.4,248.2,7.9,0.0,,,93.0,88.0,184.0,168.0,,315.0,1117.0,,23.0,189.0,1569482.0,,,,,,,,315.0,5098.0,,,0.0,,1.0,17465.9,1754265600.0,3.0,23.5,23.0,16.3,0.64,1017.8,2.4,4.8,129.0,0.0,1754219520.0,1754270976.0,0.375,,,0.0,1.0,1.0,31362.0,0.0,,,,,,3.405,104.1,,,,14606.0,0.0,,705.0,223.0,3.516,,,,,,,,,,,,""
15311652671,"Aug 1, 2025, 6:48:30 PM",Afternoon Run,Run,,2254,8.11,176.0,79,false,,,activities/16351587966.fit.gz,,,2254.0,2241.0,8111.2,4.64,3.619,30.0,27.0,237.8,245.4,16.7,0.0,,,94.0,89.0,176.0,166.0,,331.0,499.0,,29.0,79.0,742249.0,,,,,,,,332.0,2255.0,,,0.0,,1.0,8197.4,1754071168.0,1.0,23.6,24.3,11.9,0.48,1027.9,3.7,5.8,68.0,0.0,1754046592.0,1754098304.0,0.25,,,0.0,1.0,0.0,40395.0,8.0,,,,,,3.599,45.4,,,,6646.0,0.0,,346.0,235.0,3.658,,,,,,,,,,,,""
15301074295,"Jul 31, 2025, 6:08:06 PM",Afternoon Run,Run,,2608,8.08,173.0,70,false,,,activities/16340260413.fit.gz,,,2608.0,2487.0,8083.2,4.34,3.25,57.0,58.0,243.4,274.6,16.7,0.0,,,92.0,87.0,173.0,159.0,,300.0,545.0,,29.0,70.0,750233.0,,,,,,,,297.0,2609.0,,,0.0,,1.0,8200.2,1753984768.0,1.0,24.2,25.0,17.9,0.68,1024.2,4.3,6.7,66.0,0.0,1753960064.0,1754012032.0,0.125,,,0.0,1.0,0.0,28120.0,9.0,,,,,,3.099,181.4,,,,7288.0,0.0,,322.0,211.0,3.297,,,,,,,,,,,,""
15276151235,"Jul 29, 2025, 3:24:04 PM",Morning Run,Run,,1824,6.13,179.0,65,false,,,activities/16313716692.fit.gz,,,1824.0,1809.0,6134.6,4.78,3.391,47.0,46.0,246.8,268.6,28.6,0.0,,,93.0,84.0,179.0,165.0,,314.0,397.0,,32.0,65.0,554553.0,,,,,,,,310.0,1825.0,,,0.0,,1.0,6214.9,1753801216.0,1.0,27.5,30.7,24.4,0.83,1019.2,2.5,6.0,219.0,0.0,1753787136.0,1753839360.0,0.125,,,0.55,5.0,0.08,17269.0,4.0,,,,,,3.363,168.1,,,,5182.0,0.0,,245.0,220.0,3.436,,,,,,,,,,,,""
15258929900,"Jul 28, 2025, 12:14:59 AM",Evening Run,Run,,2373,6.95,169.0,71,false,,,activities/16295274673.fit.gz,,,2373.0,2320.0,6951.3,4.46,2.996,20.0,23.0,239.2,245.8,8.0,0.0,,,91.0,84.0,169.0,161.0,,270.0,478.0,,34.0,71.0,627649.0,,,,,,,,272.0,2374.0,,,0.0,,1.0,6993.6,1753660800.0,1.0,32.0,35.3,26.3,0.72,1012.6,1.9,4.1,168.0,0.0,1753614336.0,1753666688.0,0.125,,,0.0,1.0,0.0,26851.0,1.0,,,,,,2.929,38.9,,,,6708.0,0.0,,245.0,193.0,3.014,,,,,,,,,,,,""
15235879490,"Jul 25, 2025, 8:59:19 PM",Afternoon Run,Run,,5321,17.42,176.0,188,false,,,activities/16270585321.fit.gz,,,5321.0,5191.0,17422.2,4.76,3.356,56.0,55.0,239.6,247.6,44.4,0.0,,,92.0,84.0,176.0,167.0,,306.0,1141.0,,29.0,188.0,1589249.0,,,,,,,,307.0,5322.0,,,0.0,,1.0,17544.0,1753473536.0,3.0,28.7,29.0,22.7,0.7,1014.2,2.8,4.7,105.0,0.0,1753441408.0,1753493888.0,0.125,,,0.55,5.0,1.0,23069.0,5.0,,,,,,3.274,96.2,,,,15116.0,0.0,,701.0,218.0,3.38,,,,,,,,,,,,""
15223012208,"Jul 24, 2025, 4:18:46 PM",Lunch Run,Run,,2547,8.12,178.0,72,false,,,activities/16256809319.fit.gz,,,2547.0,2428.0,8124.3,4.64,3.346,53.0,54.0,240.0,271.4,16.9,0.0,,,115.0,82.0,178.0,160.0,,307.0,541.0,,29.0,72.0,747722.0,,,,,,,,301.0,2548.0,,,0.0,,1.0,8227.3,1753372800.0,3.0,25.8,26.0,22.9,0.84,1015.5,2.8,6.5,252.0,0.0,1753354880.0,1753407616.0,0.875,,,0.97,5.0,1.0,19947.0,4.0,,,,,,3.19,77.8,,,,7062.0,0.0,,321.0,213.0,3.389,,,,,,,,,,,,""
15211034428,"Jul 23, 2025, 3:04:10 PM",Morning Run,Run,,2129,7.12,180.0,79,false,,,activities/16244029444.fit.gz,,,2129.0,2104.0,7119.0,4.3,3.384,60.0,60.0,244.0,270.2,33.3,0.0,,,92.0,86.0,180.0,166.0,,317.0,468.0,,31.0,79.0,667443.0,,,,,,,,318.0,2130.0,,,0.0,,1.0,7228.3,1753282816.0,1.0,28.9,30.9,23.3,0.72,1011.5,4.5,11.3,204.0,0.0,1753268480.0,1753321216.0,0.875,,,0.4,5.0,0.0,24188.0,5.0,,,,,,3.344,333.2,,,,6192.0,0.0,,301.0,226.0,3.436,,,,,,,,,,,,""
15190623623,"Jul 21, 2025, 7:39:34 PM",Afternoon Run,Run,,1613,4.83,170.0,38,false,,,activities/16222062778.fit.gz,,,1613.0,1503.0,4834.7,4.7,3.217,36.0,31.0,252.8,271.2,9.1,0.1,,,92.0,86.0,170.0,157.0,,297.0,334.0,,29.0,38.0,447513.0,,,,,,,,289.0,1614.0,,,0.0,,1.0,4897.0,1753124352.0,3.0,27.6,28.0,24.3,0.82,1012.4,3.4,6.8,165.0,0.1,1753095552.0,1753148544.0,0.875,,,0.52,5.0,1.0,20280.0,5.0,,,,,0.0,2.997,437.8,,,,4352.0,0.0,,188.0,205.0,3.258,,,,,,,,,,,,""
15182388238,"Jul 21, 2025, 12:20:53 AM",Evening Run,Run,"",3985,13.07,,,false,,,activities/15182388238.gpx,,,3985.0,3844.0,13072.4,4.68,3.401,27.4,27.5,239.9,244.5,4.3,0.0,,,,,,,,,1022.0,,,,,,,,,,,,,,,,0.0,,1.0,13100.5,1753056000.0,5.0,26.6,26.5,24.1,0.86,1010.8,4.5,7.0,21.0,44.6,1753009152.0,1753062144.0,0.875,,,0.97,5.0,1.0,7482.0,1.0,,,,,0.0,3.28,80.5,,,,11134.0,0.0,,,,3.408,,,,,,,,,,,,""
15149149136,"Jul 17, 2025, 8:48:05 PM",Afternoon Run,Run,,5557,18.29,178.0,218,false,,,activities/16176478226.fit.gz,,,5557.0,5378.0,18290.8,4.56,3.401,60.0,62.0,237.2,245.6,11.9,0.0,,,93.0,88.0,178.0,169.0,,308.0,1206.0,,28.0,218.0,1656318.0,,,,,,,,308.0,5558.0,,,0.0,,1.0,18421.1,1752782336.0,1.0,22.6,23.6,15.9,0.66,1017.6,2.8,4.2,57.0,0.0,1752749696.0,1752803200.0,0.625,,,0.0,1.0,0.27,27239.0,7.0,,,,,0.0,3.291,99.8,,,,15742.0,,,735.0,218.0,3.425,,,,,,,,,,,,""
15124543861,"Jul 15, 2025, 5:19:58 PM",Lunch Run,Run,,1664,4.94,173.0,39,false,,,activities/16149598962.fit.gz,,,1664.0,1657.0,4944.1,4.36,2.984,44.0,43.0,248.4,268.6,15.4,0.1,,,93.0,86.0,173.0,160.0,,298.0,343.0,,32.0,39.0,462577.0,,,,,,,,300.0,1666.0,,,0.0,,1.0,5033.1,1752598784.0,1.0,28.8,30.9,22.3,0.68,1013.5,3.4,5.7,182.0,0.0,1752576768.0,1752630400.0,0.625,,,0.0,1.0,0.01,27928.0,8.0,,,,,0.0,2.971,47.5,,,,4482.0,,,209.0,213.0,3.037,,,,,,,,,,,,""
15106234418,"Jul 14, 2025, 12:11:55 AM",Evening Run,Run,,4666,15.23,175.0,137,false,,,activities/16129543010.fit.gz,,,4666.0,4488.0,15229.4,4.54,3.393,46.0,48.0,235.8,243.4,11.8,0.0,,,94.0,88.0,175.0,167.0,,304.0,1007.0,,27.0,137.0,1367788.0,,,,,,,,303.0,4667.0,,,0.0,,1.0,15323.9,1752451200.0,1.0,26.9,29.9,19.0,0.62,1014.3,0.8,2.3,225.0,0.0,1752403968.0,1752457728.0,0.625,,,0.0,1.0,0.0,31530.0,1.0,,,,,0.0,3.264,85.5,,,,13154.0,,,598.0,215.0,3.414,,,,,,,,,,,,""
15090484223,"Jul 12, 2025, 2:30:41 PM",Morning Run,Run,,1554,5.24,171.0,38,false,,,activities/16112227691.fit.gz,,,1554.0,1485.0,5246.8,4.58,3.533,28.0,28.0,250.8,269.8,16.7,0.0,,,96.0,89.0,171.0,161.0,,323.0,331.0,,28.0,38.0,482018.0,,,,,,,,317.0,1555.0,,,0.0,,1.0,5312.2,1752328832.0,1.0,22.3,23.6,19.9,0.86,1013.7,4.4,8.6,329.0,0.0,1752317440.0,1752371328.0,0.625,,,0.0,1.0,0.02,18397.0,3.0,,,,,0.0,3.376,280.1,,,,4418.0,,,218.0,225.0,3.577,,,,,,,,,,,,""
15074489604,"Jul 11, 2025, 12:30:49 AM",Evening Run,Run,,3152,10.63,181.0,108,false,,,activities/16094571740.fit.gz,,,3152.0,3054.0,10631.6,4.92,3.481,36.0,41.0,238.2,249.2,10.4,0.0,,,94.0,88.0,181.0,171.0,,317.0,691.0,,30.0,108.0,967112.0,,,,,,,,316.0,3153.0,,,0.0,,1.0,10700.7,1752192000.0,1.0,29.4,31.8,23.9,0.72,1007.9,2.7,6.1,207.0,0.2,1752144640.0,1752198528.0,0.375,,,0.88,5.0,0.11,26056.0,1.0,,,,,0.0,3.373,62.6,,,,9006.0,,,439.0,224.0,3.504,,,,,,,,,,,,""
15046998605,"Jul 8, 2025, 3:08:23 PM",Morning Run,Run,,1491,4.86,172.0,33,false,,,activities/16064721402.fit.gz,,,1491.0,1393.0,4867.3,4.64,3.494,22.0,22.0,252.2,271.4,6.3,0.0,,,95.0,88.0,172.0,160.0,,314.0,314.0,,27.0,33.0,439272.0,,,,,,,,304.0,1492.0,,,0.0,,1.0,4912.0,1751986816.0,3.0,23.4,22.9,19.9,0.81,1017.2,2.9,4.6,311.0,0.0,1751971712.0,1752025856.0,0.375,,,0.69,5.0,1.0,20061.0,3.0,,,,,0.0,3.264,685.9,,,,4146.0,,,193.0,216.0,3.526,,,,,,,,,,,,""
15030872438,"Jul 7, 2025, 12:33:03 AM",Evening Run,Run,,3368,10.53,182.0,106,false,,,activities/16046891984.fit.gz,,,3368.0,3024.0,10533.5,4.64,3.483,42.0,43.0,239.0,246.6,50.0,0.0,,,107.0,88.0,182.0,170.0,,312.0,697.0,,31.0,106.0,943173.0,,,,,,,,308.0,3369.0,,,0.0,,1.0,10613.8,1751846400.0,1.0,28.0,30.8,22.0,0.7,1012.3,1.9,5.4,354.0,0.8,1751798912.0,1751853056.0,0.375,,,0.5,5.0,0.0,23650.0,1.0,,,,,0.0,3.128,59.9,,,,8944.0,,,445.0,218.0,3.51,,,,,,,,,,,,""
15010142726,"Jul 5, 2025, 1:30:19 AM",Evening Run,Run,,1421,4.89,185.0,45,false,,,activities/16023974015.fit.gz,,,1421.0,1356.0,4891.9,5.02,3.608,34.0,33.0,252.2,269.8,15.4,0.0,,,95.0,88.0,185.0,168.0,,334.0,306.0,,28.0,45.0,452497.0,,,,,,,,336.0,1422.0,,,0.0,,1.0,4949.3,1751677184.0,1.0,29.1,29.5,21.3,0.63,1012.1,4.1,9.3,180.0,0.0,1751625984.0,1751680256.0,0.375,,,0.5,5.0,0.03,34074.0,0.0,,,,,0.0,3.443,1449.1,,,,4028.0,,,224.0,238.0,3.65,,,,,,,,,,,,""
14995668198,"Jul 3, 2025, 3:16:58 PM",Morning Run,Run,,2430,8.06,191.0,87,false,,,activities/16007978218.fit.gz,,,2430.0,2366.0,8059.8,5.52,3.407,51.0,49.0,242.0,273.6,8.8,0.0,,,95.0,88.0,191.0,171.0,,303.0,530.0,,31.0,87.0,718821.0,,,,,,,,302.0,2431.0,,,0.0,,1.0,8142.4,1751554816.0,1.0,27.6,30.9,21.6,0.7,1013.7,1.8,3.9,201.0,0.0,1751539584.0,1751593984.0,0.25,,,0.0,1.0,0.0,25138.0,5.0,,,,,0.0,3.317,463.4,,,,6950.0,,,309.0,214.0,3.441,,,,,,,,,,,,""
14976790420,"Jul 1, 2025, 6:50:10 PM",Afternoon Run,Run,,3273,10.49,181.0,122,false,,,activities/15987178421.fit.gz,,,3273.0,3242.0,10491.0,4.5,3.236,42.0,40.0,239.0,246.2,20.0,0.0,,,93.0,87.0,181.0,172.0,,293.0,703.0,,31.0,122.0,951683.0,,,,,,,,294.0,3274.0,,,0.0,,1.0,10593.5,1751392768.0,1.0,28.9,29.7,16.8,0.48,1016.9,3.7,6.1,317.0,0.0,1751366656.0,1751421184.0,0.125,,,0.0,1.0,0.1,42098.0,9.0,,,,,0.0,3.205,61.4,,,,9466.0,,,396.0,209.0,3.268,,,,,,,,,,,,""
14935790481,"Jun 27, 2025, 7:20:05 PM",Afternoon Run,Run,,8216,16.69,182.0,190,false,,,activities/15942101848.fit.gz,,,8216.0,5810.0,16695.7,5.32,2.874,57.0,52.0,238.0,251.8,50.0,0.0,,,94.0,85.0,182.0,171.0,,283.0,1205.0,,33.0,190.0,1494702.0,,,,,,,,283.0,6015.0,,,0.0,,1.0,16835.6,1751050752.0,1.0,27.4,29.8,19.7,0.63,1014.3,1.9,3.0,309.0,0.0,1751020928.0,1751075584.0,0.125,,,0.0,1.0,0.0,27409.0,9.0,,,,,0.0,2.032,180.5,,,,15010.0,,,674.0,201.0,2.898,,,,,,,,,,,,""
14923548573,"Jun 26, 2025, 4:03:24 PM",Lunch Run,Run,,1520,4.83,181.0,42,false,,,activities/15928713733.fit.gz,,,1520.0,1483.0,4835.9,5.68,3.261,29.0,26.0,252.8,270.2,10.0,0.1,,,97.0,86.0,181.0,164.0,,314.0,311.0,,32.0,42.0,444666.0,,,,,,,,308.0,1521.0,,,0.0,,1.0,4890.8,1750953600.0,1.0,28.5,30.0,22.9,0.72,1011.9,4.7,8.6,203.0,0.1,1750934528.0,1750989184.0,0.125,,,0.68,5.0,0.02,25196.0,7.0,,,,,0.0,3.182,853.5,,,,4114.0,,,201.0,218.0,3.298,,,,,,,,,,,,""
14894374858,"Jun 23, 2025, 7:25:20 PM",Afternoon Run,Run,,3929,11.50,186.0,152,false,,,activities/15897114385.fit.gz,,,3929.0,3764.0,11502.8,4.46,3.056,45.0,44.0,237.6,246.4,15.6,0.0,,,89.0,85.0,186.0,174.0,,282.0,827.0,,35.0,152.0,1063612.0,,,,,,,,283.0,3930.0,,,0.0,,1.0,11659.0,1750705152.0,3.0,31.8,31.9,23.0,0.6,1014.4,5.2,8.9,221.0,0.3,1750675328.0,1750729984.0,0.875,,,0.82,5.0,0.64,29279.0,8.0,,,,,0.0,2.928,59.4,,,,10678.0,,,440.0,201.0,3.098,,,,,,,,,,,,""
14886240294,"Jun 23, 2025, 12:40:27 AM",Evening Run,Run,"",1932,6.67,,,false,,,activities/14886240294.gpx,,,1932.0,1928.0,6669.2,5.0,3.459,16.0,13.6,239.9,245.7,4.7,0.0,,,,,,,,,522.0,,,,,,,,,,,,,,,,0.0,,1.0,6688.8,1750636800.0,8.0,32.5,33.6,22.0,0.54,1008.0,8.8,15.8,195.0,0.0,1750588928.0,1750643584.0,0.875,,,0.0,1.0,0.02,38042.0,1.0,,,,,0.0,3.452,38.3,,,,5546.0,,,,,3.469,,,,,,,,,,,,""
14865031448,"Jun 21, 2025, 12:35:08 AM",Evening Run,Run,,1687,5.13,182.0,52,false,,,activities/15865189985.fit.gz,,,1687.0,1678.0,5130.5,5.16,3.058,42.0,43.0,249.4,270.4,44.4,0.0,,,92.0,85.0,182.0,167.0,,301.0,354.0,,32.0,52.0,485644.0,,,,,,,,310.0,1688.0,,,0.0,,1.0,5237.4,1750464000.0,8.0,32.2,33.4,23.4,0.6,1003.3,7.7,15.9,194.0,0.0,1750416000.0,1750470784.0,0.875,,,0.69,5.0,0.02,34324.0,1.0,,,,,0.0,3.041,277.4,,,,4558.0,,,226.0,220.0,3.121,,,,,,,,,,,,""
14842115715,"Jun 18, 2025, 5:15:37 PM",Lunch Run,Run,,5704,17.26,187.0,261,false,,,activities/15840312321.fit.gz,,,5704.0,5418.0,17265.4,4.66,3.187,57.0,56.0,237.4,245.0,19.0,0.0,,,92.0,87.0,187.0,178.0,,288.0,1232.0,,29.0,261.0,1559307.0,,,,,,,,287.0,5705.0,,,0.0,,1.0,17410.8,1750265984.0,3.0,22.9,22.6,18.7,0.77,1008.6,2.4,3.5,30.0,0.1,1750243200.0,1750297856.0,0.625,,,0.85,5.0,1.0,23526.0,4.0,,,,,0.0,3.027,97.7,,,,15606.0,,,658.0,204.0,3.214,,,,,,,,,,,,""
14818378802,"Jun 16, 2025, 4:23:27 PM",Lunch Run,Run,,434,1.63,185.0,14,false,,,activities/15814784590.fit.gz,,,434.0,422.0,1634.8,5.08,3.874,9.0,7.0,253.0,258.8,7.0,0.1,,,96.0,89.0,185.0,165.0,,348.0,91.0,,31.0,14.0,146989.0,,,,,,,,335.0,435.0,,,0.0,,1.0,1655.2,1750089600.0,3.0,27.3,27.2,21.3,0.7,1012.8,3.3,5.1,203.0,0.0,1750070400.0,1750125056.0,0.625,,,0.53,5.0,0.91,24311.0,7.0,,,,,0.0,3.767,638.1,,,,1274.0,,,68.0,238.0,3.922,,,,,,,,,,,,""
14779738740,"Jun 12, 2025, 6:23:43 PM",Afternoon Run,Run,,1648,5.03,175.0,49,false,,,activities/15772812688.fit.gz,,,1648.0,1609.0,5035.0,4.28,3.129,42.0,37.0,246.6,269.6,7.6,0.1,,,89.0,86.0,175.0,158.0,,290.0,331.0,,31.0,49.0,467408.0,,,,,,,,292.0,1649.0,,,0.0,,1.0,5110.2,1749751168.0,3.0,28.0,28.0,19.5,0.6,1014.2,2.5,3.7,147.0,0.0,1749724800.0,1749779328.0,0.625,,,0.51,5.0,1.0,34770.0,5.0,,,,,0.0,3.055,253.5,,,,4612.0,,,196.0,207.0,3.176,,,,,,,,,,,,""
14771558123,"Jun 11, 2025, 11:20:45 PM",Evening Run,Run,"",2193,7.46,,,false,,,activities/14771558123.gpx,,,2193.0,2147.0,7462.9,5.42,3.476,16.0,13.6,239.9,245.7,4.2,0.0,,,,,,,,0.0,584.0,,,,,,,,,,,,,,,,0.0,,1.0,7480.7,1749682816.0,8.0,29.2,28.9,17.1,0.48,1012.7,7.7,14.3,231.0,0.0,1749638400.0,1749692928.0,0.5,,,0.43,5.0,0.28,37004.0,2.0,,,,,0.0,3.403,35.6,,,,6190.0,,,,,3.484,,,,,,,,,,,,""
14738545839,"Jun 8, 2025, 7:48:39 PM",Afternoon Run,Run,,4165,13.49,179.0,179,false,,,activities/15728352014.fit.gz,,,4165.0,4088.0,13490.1,4.56,3.3,55.0,55.0,238.2,247.6,19.4,0.0,,,94.0,88.0,179.0,167.0,,307.0,853.0,,21.0,179.0,1251455.0,,,,,,,,309.0,4167.0,,,0.0,,1.0,13695.2,1749409152.0,3.0,19.9,15.9,10.3,0.54,1008.9,5.9,9.1,267.0,0.2,1749379200.0,1749433600.0,0.375,,,0.47,5.0,1.0,22335.0,4.0,,,,,0.0,3.239,103.6,,,,11910.0,,,555.0,219.0,3.35,,,,,,,,,,,,""
14717597281,"Jun 6, 2025, 8:05:42 PM",Afternoon Run,Run,,2450,7.67,183.0,110,false,,,activities/15705705986.fit.gz,,,2450.0,2333.0,7672.0,4.42,3.288,23.0,25.0,241.0,248.2,8.2,0.0,,,91.0,87.0,183.0,169.0,,302.0,494.0,,29.0,110.0,689473.0,,,,,,,,298.0,2451.0,,,0.0,,1.0,7720.1,1749240064.0,3.0,25.7,25.5,13.9,0.48,1013.1,1.7,2.4,48.0,0.0,1749206528.0,1749260800.0,0.375,,,0.25,5.0,0.96,39992.0,6.0,,,,,0.0,3.131,99.7,,,,6624.0,,,303.0,211.0,3.309,,,,,,,,,,,,""
14698766283,"Jun 4, 2025, 9:15:52 PM",Afternoon Run,Run,Injury prone,2523,7.67,,,false,,,activities/14698766283.gpx,,,2523.0,2333.0,7674.6,4.56,3.29,16.0,15.8,239.9,245.7,4.7,0.0,,,,,,,,,600.0,,,,,,,,,,,,,,,,0.0,,1.0,7691.9,1749070848.0,3.0,24.4,22.6,10.7,0.42,1016.8,3.4,5.2,47.0,0.0,1749033728.0,1749087872.0,0.375,,,0.0,1.0,1.0,49520.0,3.0,,,,,0.0,3.042,42.3,,,,6684.0,,,,,3.297,,,,,,,,,,,,""
14654180451,"May 31, 2025, 12:05:06 PM",Morning Run,Run,,6755,21.23,191.0,421,false,,,activities/15637477263.fit.gz,,,6755.0,6421.0,21230.4,4.36,3.306,74.0,104.0,242.2,284.8,7.8,-0.1,,,93.0,87.0,191.0,180.0,,293.0,1460.0,,23.0,421.0,1883585.0,,,,,,,,294.0,6756.0,,,0.0,,1.0,21288.9,1748692992.0,1.0,13.4,14.5,10.0,0.8,1012.0,1.7,4.9,294.0,0.0,1748688128.0,1748742144.0,0.125,,,0.0,1.0,0.2,19599.3,0.0,,,,,0.0,3.143,39.1,,,,18732.0,,,817.0,209.0,3.316,,,,,,,,,,,,""
14605168269,"May 26, 2025, 9:37:19 PM",Afternoon Run,Run,,4607,13.14,182.0,195,false,,,activities/15584817373.fit.gz,,,4607.0,4106.0,13145.7,4.42,3.202,50.0,46.0,240.2,253.0,33.3,0.0,,,115.0,87.0,182.0,168.0,,295.0,933.0,,24.0,195.0,1219034.0,,,,,,,,289.0,4608.0,,,0.0,,1.0,13293.6,1748293248.0,3.0,21.2,17.2,6.7,0.39,1021.9,5.7,8.7,98.0,0.0,1748256384.0,1748309888.0,0.875,,,0.19,5.0,1.0,47628.0,3.0,,,,,0.0,2.853,21.6,,,,12004.0,,,537.0,205.0,3.238,,,,,,,,,,,,""
14596047039,"May 26, 2025, 1:08:50 AM",Evening Run,Run,,1861,5.07,177.0,50,false,,,activities/15574976805.fit.gz,,,1861.0,1623.0,5070.0,4.7,3.124,44.0,39.0,244.0,266.2,8.2,0.1,,,92.0,84.0,177.0,158.0,,286.0,344.0,,21.0,50.0,465474.0,,,,,,,,287.0,1862.0,,,0.0,,1.0,5140.1,1748221184.0,1.0,17.4,16.4,10.0,0.62,1023.2,2.5,6.6,123.0,0.0,1748169984.0,1748223488.0,0.875,,,0.53,5.0,0.26,27105.0,0.0,,,,,0.0,2.724,645.5,,,,4592.0,,,214.0,204.0,3.167,,,,,,,,,,,,""
14580871398,"May 24, 2025, 2:19:20 PM",Morning Run,Run,,1551,5.18,185.0,82,false,,,activities/15558614947.fit.gz,,,1551.0,1520.0,5186.0,4.44,3.412,28.0,27.0,250.8,271.8,9.3,0.0,,,111.0,86.0,185.0,172.0,,315.0,335.0,,21.0,82.0,480295.0,,,,,,,,315.0,1552.0,,,0.0,,1.0,5231.9,1748095232.0,3.0,15.4,12.9,10.9,0.75,1021.0,3.4,5.9,77.0,0.0,1748083584.0,1748136960.0,0.875,,,0.11,5.0,0.92,23041.0,2.0,,,,,0.0,3.344,532.7,,,,4398.0,,,214.0,223.0,3.442,,,,,,,,,,,,""
14561765762,"May 22, 2025, 2:58:00 PM",Morning Run,Run,,3198,9.43,180.0,126,false,,,activities/15538047458.fit.gz,,,3198.0,3063.0,9434.3,4.08,3.08,62.0,58.0,240.0,265.0,11.4,0.1,,,92.0,86.0,180.0,165.0,,288.0,654.0,,17.0,126.0,882653.0,,,,,,,,287.0,3199.0,,,0.0,,1.0,9576.1,1747922432.0,3.0,10.3,3.8,6.2,0.76,1019.5,6.0,10.8,312.0,0.0,1747910912.0,1747964032.0,0.875,,,0.6,5.0,0.96,22627.0,2.0,,,,,0.0,2.95,991.1,,,,8836.0,,,368.0,204.0,3.126,,,,,,,,,,,,""
